"SCED.Time.Stamp","HSL","Telemetered.Resource.Status"
"11/5/2019 22:45",57.3,"ON"
"11/5/2019 23:00",55.8,"ON"
"11/5/2019 23:15",60.5,"ON"
"11/5/2019 23:30",70.8,"ON"
"11/5/2019 23:45",75.9,"ON"
"11/6/2019 0:01",81.2,"ON"
"11/6/2019 0:15",76,"ON"
"11/6/2019 0:30",76.7,"ON"
"11/6/2019 0:45",63.4,"ON"
"11/6/2019 1:00",58.4,"ON"
"11/6/2019 1:15",55.6,"ON"
"11/6/2019 1:30",50,"ON"
"11/6/2019 1:45",58.4,"ON"
"11/6/2019 2:00",54.2,"ON"
"11/6/2019 2:15",47.2,"ON"
"11/6/2019 2:30",46.5,"ON"
"11/6/2019 2:45",50.3,"ON"
"11/6/2019 3:00",64.6,"ON"
"11/6/2019 3:15",56.1,"ON"
"11/6/2019 3:30",59.7,"ON"
"11/6/2019 3:45",52.7,"ON"
"11/6/2019 4:00",48.8,"ON"
"11/6/2019 4:15",51.3,"ON"
"11/6/2019 4:30",52.1,"ON"
"11/6/2019 4:45",47.8,"ON"
"11/6/2019 5:00",47.4,"ON"
"11/6/2019 5:15",45.2,"ON"
"11/6/2019 5:30",43.3,"ON"
"11/6/2019 5:45",38.1,"ON"
"11/6/2019 6:00",31,"ON"
"11/6/2019 6:15",29.6,"ON"
"11/6/2019 6:30",23.9,"ON"
"11/6/2019 6:45",22.1,"ON"
"11/6/2019 7:00",18.6,"ON"
"11/6/2019 7:15",24,"ON"
"11/6/2019 7:30",24.8,"ON"
"11/6/2019 7:45",24.1,"ON"
"11/6/2019 8:00",28.2,"ON"
"11/6/2019 8:15",28.6,"ON"
"11/6/2019 8:30",27,"ON"
"11/6/2019 8:45",23.5,"ON"
"11/6/2019 9:00",29.1,"ON"
"11/6/2019 9:15",44.3,"ON"
"11/6/2019 9:30",64.6,"ON"
"11/6/2019 9:45",90.1,"ON"
"11/6/2019 10:00",107,"ON"
"11/6/2019 10:15",105.6,"ON"
"11/6/2019 10:30",108.1,"ON"
"11/6/2019 10:45",113.6,"ON"
"11/6/2019 11:00",142.8,"ON"
"11/6/2019 11:15",136.1,"ON"
"11/6/2019 11:30",111.5,"ON"
"11/6/2019 11:45",118.2,"ON"
"11/6/2019 12:00",118,"ON"
"11/6/2019 12:15",106,"ON"
"11/6/2019 12:30",75.3,"ON"
"11/6/2019 12:45",59.4,"ON"
"11/6/2019 13:00",58.5,"ON"
"11/6/2019 13:15",58.1,"ON"
"11/6/2019 13:30",76.6,"ON"
"11/6/2019 13:45",65.8,"ON"
"11/6/2019 14:00",49.1,"ON"
"11/6/2019 14:15",40.4,"ON"
"11/6/2019 14:30",40.1,"ON"
"11/6/2019 14:45",35.8,"ON"
"11/6/2019 15:00",40.1,"ON"
"11/6/2019 15:15",37.5,"ON"
"11/6/2019 15:30",38.1,"ON"
"11/6/2019 15:45",47.2,"ON"
"11/6/2019 16:00",60.8,"ON"
"11/6/2019 16:15",49.7,"ON"
"11/6/2019 16:30",54.2,"ON"
"11/6/2019 16:45",59.1,"ON"
"11/6/2019 17:00",67.3,"ON"
"11/6/2019 17:15",63.4,"ON"
"11/6/2019 17:30",52.3,"ON"
"11/6/2019 17:45",48.4,"ON"
"11/6/2019 18:00",34,"ON"
"11/6/2019 18:15",29.8,"ON"
"11/6/2019 18:30",17.5,"ON"
"11/6/2019 18:45",27,"ON"
"11/6/2019 19:00",24.4,"ON"
"11/6/2019 19:15",24,"ON"
"11/6/2019 19:30",17.6,"ON"
"11/6/2019 19:45",11,"ON"
"11/6/2019 20:00",8,"ON"
"11/6/2019 20:15",7.4,"ON"
"11/6/2019 20:30",14.8,"ON"
"11/6/2019 20:45",20.3,"ON"
"11/6/2019 21:00",23.1,"ON"
"11/6/2019 21:15",20.4,"ON"
"11/6/2019 21:30",25.7,"ON"
"11/6/2019 21:45",23.2,"ON"
"11/6/2019 22:00",18.2,"ON"
"11/6/2019 22:15",11.1,"ON"
"11/6/2019 22:30",9.4,"ON"
"11/6/2019 22:45",4.9,"ON"
"11/6/2019 23:00",2.2,"ON"
"11/6/2019 23:15",0,"ON"
"11/6/2019 23:30",0,"ON"
"11/6/2019 23:45",0,"ON"
"11/8/2019 0:00",48.4,"ON"
"11/8/2019 0:15",57.4,"ON"
"11/8/2019 0:30",48,"ON"
"11/8/2019 0:45",30.8,"ON"
"11/8/2019 1:00",18.1,"ON"
"11/8/2019 1:15",18.9,"ON"
"11/8/2019 1:30",19.9,"ON"
"11/8/2019 1:45",15.6,"ON"
"11/8/2019 2:00",23.8,"ON"
"11/8/2019 2:15",22.5,"ON"
"11/8/2019 2:30",17.1,"ON"
"11/8/2019 2:45",10.4,"ON"
"11/8/2019 3:00",17.4,"ON"
"11/8/2019 3:15",17,"ON"
"11/8/2019 3:30",9.2,"ON"
"11/8/2019 3:45",10.2,"ON"
"11/8/2019 4:00",11.1,"ON"
"11/8/2019 4:21",11.1,"ON"
"11/8/2019 5:07",22.8,"ON"
"11/8/2019 5:15",20.6,"ON"
"11/8/2019 5:30",12,"ON"
"11/8/2019 5:45",13.6,"ON"
"11/8/2019 6:00",14.2,"ON"
"11/8/2019 6:15",13,"ON"
"11/8/2019 6:30",12.8,"ON"
"11/8/2019 6:45",20.3,"ON"
"11/8/2019 7:00",17.1,"ON"
"11/8/2019 7:15",19.5,"ON"
"11/8/2019 7:30",22.2,"ON"
"11/8/2019 7:45",26.2,"ON"
"11/8/2019 8:00",25.6,"ON"
"11/8/2019 8:15",25.4,"ON"
"11/8/2019 8:30",19.5,"ON"
"11/8/2019 8:45",10.5,"ON"
"11/8/2019 9:00",13.7,"ON"
"11/8/2019 9:15",1.4,"ON"
"11/8/2019 9:30",0,"ON"
"11/8/2019 9:45",0.9,"ON"
"11/8/2019 10:00",1.5,"ON"
"11/8/2019 10:15",0,"ON"
"11/8/2019 10:30",1.8,"ON"
"11/8/2019 10:45",3.9,"ON"
"11/8/2019 11:00",0.6,"ON"
"11/8/2019 11:15",1.9,"ON"
"11/8/2019 11:30",3,"ON"
"11/8/2019 11:45",3,"ON"
"11/8/2019 12:00",0,"ON"
"11/8/2019 12:15",0,"ON"
"11/8/2019 12:30",4,"ON"
"11/8/2019 12:45",2.6,"ON"
"11/8/2019 13:00",0,"ON"
"11/8/2019 13:15",0,"ON"
"11/8/2019 13:30",0,"ON"
"11/8/2019 13:45",0,"ON"
"11/8/2019 14:00",0,"ON"
"11/8/2019 14:15",0,"ON"
"11/8/2019 14:30",0,"ON"
"11/8/2019 14:45",0,"ON"
"11/8/2019 15:00",0,"ON"
"11/8/2019 15:15",0,"ON"
"11/8/2019 15:30",0,"ON"
"11/8/2019 15:45",0,"ON"
"11/8/2019 16:00",0,"ON"
"11/8/2019 16:15",0,"ON"
"11/8/2019 16:30",0,"ON"
"11/8/2019 16:45",0,"ON"
"11/8/2019 17:00",0,"ON"
"11/8/2019 17:15",0,"ON"
"11/8/2019 17:30",0,"ON"
"11/8/2019 17:45",0,"ON"
"11/8/2019 18:00",0,"ON"
"11/8/2019 18:15",0,"ON"
"11/8/2019 18:30",0,"ON"
"11/8/2019 18:45",0,"ON"
"11/8/2019 19:00",0,"ON"
"11/8/2019 19:15",1,"ON"
"11/8/2019 19:30",5.9,"ON"
"11/8/2019 19:45",6.8,"ON"
"11/8/2019 20:00",3.3,"ON"
"11/8/2019 20:15",2.3,"ON"
"11/8/2019 20:30",4,"ON"
"11/8/2019 20:45",6.1,"ON"
"11/8/2019 21:00",6.8,"ON"
"11/8/2019 21:15",9.1,"ON"
"11/8/2019 21:30",6,"ON"
"11/8/2019 21:45",5.5,"ON"
"11/8/2019 22:00",2.8,"ON"
"11/8/2019 22:15",3.2,"ON"
"11/8/2019 22:30",3,"ON"
"11/8/2019 22:45",2.8,"ON"
